     ,FARECARD USAGE BY STATION FOR DATE RANGE: ,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                          
     ,02/15/2020-02/21/2020,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                               
REMOTE, STATION,FF,SEN/DIS, 7-D AFAS UNL,30-D AFAS/RMF UNL,JOINT RR TKT,7-D UNL,30-D UNL,7D-XBUS PASS,TCMC,RF 2 TRIP,RR UNL NO TRADE,TCMC ANNUAL MC,MR EZPAY EXP,MR EZPAY UNL,PATH 2-T,AIRTRAIN FF,AIRTRAIN 30-D,AIRTRAIN 10-T,AIRTRAIN MTHLY,STUDENTS,NICE 2-T,CUNY-120,CUNY-60,FF VALUE,FF 7-DAY,FF 30-DAY,                                                                     
R110,FLATBUSH AVE & NOSTRAND AV    ,00027023,00002073,00000662,00000958,00000013,00021059,00020557,00000074,00000221,00000653,00000005,00002638,00000511,00000330,00000000,00000120,00000000,00000000,00000000,00002528,00000000,00000655,00000000,00000753,00000659,00000761,                                                                                                    
R111,23RD STREET & 8TH AVENUE      ,00039773,00004463,00000390,00001263,00000008,00019982,00032923,00000122,00000581,00000500,00000017,00003847,00001560,00000997,00000000,00001042,00000000,00000000,00000000,00002319,00000000,00000174,00000000,00000449,00000433,00000371,                                                                                                    
R112,FORDHAM RD/GRAND CONCOURSE    ,00020195,00001160,00000282,00000374,00000020,00020118,00009540,00000029,00000071,00000672,00000013,00000910,00000194,00000165,00000000,00000164,00000000,00000000,00000000,00002399,00000000,00000641,00000000,00000835,00000985,00000429,                                                                                                    
R113,SEVENTH AVENUE & WEST 53RD    ,00036810,00001814,00000125,00000384,00000115,00016382,00020507,00000071,00000483,00000372,00000251,00003633,00001602,00000666,00000000,00001138,00000000,00000000,00000000,00000718,00000000,00000146,00000000,00000271,00000249,00000193,                                                                                                    
R114,PARSONS BLVD & HILLSIDE AV    ,00009564,00000621,00000149,00000376,00000001,00008073,00006795,00000006,00000048,00000312,00000000,00000484,00000117,00000082,00000000,00000132,00000000,00000000,00000000,00000918,00000000,00000165,00000000,00000217,00000190,00000171,                                                                                                    
R115,169TH STREET & HILLSIDE AVE   ,00014739,00001056,00000228,00000468,00000003,00007931,00009448,00000032,00000092,00000651,00000000,00000494,00000151,00000127,00000000,00000136,00000000,00000000,00000000,00001478,00000000,00000316,00000000,00000294,00000172,00000239,                                                                                                    
R116,50TH STREET & 7TH AVENUE      ,00057242,00003965,00000326,00000677,00000235,00025334,00029003,00000106,00000759,00000646,00000613,00004972,00002351,00001021,00000000,00001594,00000000,00000000,00000000,00000900,00000000,00000131,00000000,00000236,00000335,00000211,                                                                                                    
R117,242ND STREET & BROADWAY       ,00008871,00000587,00000124,00000219,00000007,00007038,00005830,00000017,00000074,00000250,00000005,00000721,00000200,00000072,00000000,00000049,00000000,00000000,00000000,00000744,00000000,00000170,00000000,00000089,00000130,00000112,                                                                                                    
R118,CANAL STREET                  ,00015515,00003560,00000109,00002549,00000012,00006693,00023633,00000062,00000114,00000363,00000036,00001253,00000422,00000331,00000000,00000239,00000000,00000000,00000000,00001657,00000000,00000075,00000000,00000394,00000090,00000941,                                                                                                    
R119,FORDHAM ROAD & JEROME AVE     ,00014662,00001070,00000254,00000334,00000006,00016710,00006855,00000018,00000035,00000635,00000006,00000752,00000127,00000090,00000000,00000097,00000001,00000000,00000000,00002030,00000002,00000588,00000000,00000647,00000774,00000386,                                                                                                    
R120,MORRISON AVE & WESTCHESTER    ,00010006,00000606,00000135,00000170,00000001,00011509,00004284,00000002,00000037,00000436,00000002,00000351,00000029,00000069,00000000,00000045,00000000,00000000,00000000,00001415,00000000,00000246,00000000,00000409,00000457,00000263,                                                                                                    
R121,QUEENSBORO PLAZA              ,00026345,00000730,00000157,00000326,00000025,00016964,00026608,00000061,00000190,00000355,00000095,00003652,00000980,00000798,00000000,00000597,00000000,00000000,00000000,00000777,00000000,00000091,00000000,00000217,00000245,00000209,                                                                                                    
R122,90TH STREET/ELMHURST AVENUE   ,00031806,00002185,00000285,00000767,00000010,00031011,00018979,00000012,00000102,00000995,00000002,00000989,00000159,00000362,00000000,00000211,00000000,00000000,00000000,00003190,00000000,00000327,00000000,00000421,00000297,00000358,                                                                                                    
R123,FRANKLIN AVE/EASTERN PKWY     ,00022066,00001477,00000288,00000430,00000003,00014061,00025005,00000018,00000131,00000509,00000006,00003706,00000387,00000578,00000000,00000381,00000000,00000001,00000000,00001411,00000000,00000954,00000000,00000498,00000370,00000229,                                                                                                    
R124,KINGSTON AVE/EASTERN PKWY     ,00010751,00000893,00000153,00000242,00000003,00005365,00005352,00000000,00000066,00000345,00000006,00000628,00000160,00000184,00000000,00000115,00000000,00000000,00000000,00001003,00000000,00000074,00000000,00000303,00000144,00000125,                                                                                                    
R125,BROAD STREET & WALL STREET    ,00013895,00000558,00000046,00000162,00000007,00007297,00010879,00000065,00000234,00000068,00000012,00001627,00000485,00000302,00000000,00000383,00000000,00000000,00000000,00000426,00000000,00000051,00000000,00000192,00000110,00000124,                                                                                                    
R126,175TH STREET/FT WASHINGTON    ,00030023,00002343,00000284,00000505,00000001,00015216,00017000,00000027,00000270,00001443,00000005,00001719,00000607,00000480,00000000,00000391,00000000,00000000,00000000,00001164,00000000,00000308,00000000,00000476,00000422,00000322,                                                                                                    
R127,JAY ST-METROTECH              ,00062469,00004309,00000720,00001335,00000033,00028714,00048383,00000157,00000549,00001135,00000094,00005769,00002003,00001291,00000000,00000989,00000000,00000000,00000000,00005431,00000002,00001891,00000000,00001890,00001009,00001301,                                                                                                    
R128,SUTPHIN BLVD-HILLSIDE AVE     ,00008236,00000636,00000086,00000181,00000000,00005257,00004495,00000004,00000048,00000269,00000000,00000296,00000060,00000097,00000000,00000115,00000000,00000000,00000000,00000842,00000000,00000081,00000000,00000092,00000085,00000138,                                                                                                    
R129,BERGEN STREET-SMITH STREET    ,00021144,00001667,00000088,00000374,00000003,00009293,00018673,00000012,00000261,00000194,00000004,00002636,00000786,00000589,00000000,00000496,00000000,00000000,00000000,00001775,00000000,00000076,00000000,00000214,00000190,00000187,                                                                                                    
R130,KINGS HIGHWAY-MCDONALD AVE    ,00006937,00000807,00000062,00000292,00000000,00003619,00005225,00000001,00000053,00000175,00000002,00000184,00000231,00000071,00000000,00000035,00000000,00000000,00000000,00000869,00000000,00000033,00000000,00000180,00000063,00000115,                                                                                                    
