     ,FARECARD USAGE BY STATION FOR DATE RANGE: ,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                          
     ,12/07/2019-12/13/2019,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                               
REMOTE, STATION,FF,SEN/DIS, 7-D AFAS UNL,30-D AFAS/RMF UNL,JOINT RR TKT,7-D UNL,30-D UNL,7D-XBUS PASS,TCMC,RF 2 TRIP,RR UNL NO TRADE,TCMC ANNUAL MC,MR EZPAY EXP,MR EZPAY UNL,PATH 2-T,AIRTRAIN FF,AIRTRAIN 30-D,AIRTRAIN 10-T,AIRTRAIN MTHLY,STUDENTS,NICE 2-T,CUNY-120,CUNY-60,FF VALUE,FF 7-DAY,FF 30-DAY,                                                                     
R110,FLATBUSH AVE & NOSTRAND AV    ,00032446,00002426,00000811,00001014,00000023,00026035,00022745,00000081,00000290,00000753,00000007,00003013,00000660,00000428,00000000,00000146,00000000,00000000,00000000,00006378,00000000,00000906,00000000,00000781,00000659,00000663,                                                                                                    
R111,23RD STREET & 8TH AVENUE      ,00059819,00005673,00000494,00001477,00000028,00027818,00036387,00000148,00000863,00000703,00000051,00004910,00002370,00001310,00000000,00001650,00000000,00000000,00000000,00006793,00000002,00000272,00000000,00000403,00000395,00000428,                                                                                                    
R112,FORDHAM RD/GRAND CONCOURSE    ,00021140,00001164,00000302,00000472,00000013,00022442,00010223,00000040,00000075,00000755,00000013,00001030,00000166,00000192,00000000,00000208,00000001,00000000,00000000,00004981,00000000,00000650,00000000,00000660,00000899,00000471,                                                                                                    
R113,SEVENTH AVENUE & WEST 53RD    ,00057598,00002498,00000142,00000446,00000218,00020657,00023538,00000155,00000791,00000666,00000388,00004673,00002590,00000919,00000000,00001836,00000000,00000000,00000000,00001113,00000000,00000216,00000000,00000261,00000219,00000160,                                                                                                    
R114,PARSONS BLVD & HILLSIDE AV    ,00011008,00000757,00000155,00000447,00000003,00009579,00007677,00000010,00000096,00000363,00000000,00000616,00000147,00000111,00000000,00000150,00000000,00000000,00000000,00004675,00000000,00000275,00000000,00000161,00000137,00000166,                                                                                                    
R115,169TH STREET & HILLSIDE AVE   ,00016224,00001163,00000222,00000501,00000004,00008739,00009864,00000022,00000119,00000679,00000001,00000544,00000192,00000142,00000000,00000138,00000000,00000000,00000000,00004608,00000000,00000444,00000000,00000235,00000155,00000217,                                                                                                    
R116,50TH STREET & 7TH AVENUE      ,00087799,00005440,00000416,00000771,00000456,00031740,00032432,00000154,00001247,00001061,00000781,00006353,00003869,00001242,00000000,00002032,00000000,00000000,00000000,00004142,00000000,00000182,00000000,00000256,00000354,00000205,                                                                                                    
R117,242ND STREET & BROADWAY       ,00012080,00000751,00000156,00000244,00000006,00009279,00007019,00000039,00000092,00000333,00000004,00000938,00000317,00000094,00000000,00000088,00000000,00000000,00000000,00001444,00000000,00000233,00000000,00000071,00000128,00000127,                                                                                                    
R118,CANAL STREET                  ,00018890,00003657,00000152,00002445,00000016,00007980,00022965,00000094,00000185,00000347,00000043,00001279,00000477,00000357,00000000,00000304,00000000,00000000,00000000,00001484,00000000,00000127,00000000,00000364,00000099,00000748,                                                                                                    
R119,FORDHAM ROAD & JEROME AVE     ,00016235,00001111,00000289,00000448,00000005,00018730,00007141,00000028,00000035,00000755,00000004,00000772,00000075,00000113,00000000,00000065,00000000,00000000,00000000,00004509,00000000,00000655,00000000,00000541,00000663,00000429,                                                                                                    
R120,MORRISON AVE & WESTCHESTER    ,00011140,00000674,00000127,00000197,00000000,00013212,00004690,00000003,00000047,00000451,00000000,00000429,00000035,00000063,00000000,00000053,00000000,00000000,00000000,00003217,00000000,00000254,00000000,00000343,00000478,00000222,                                                                                                    
R121,QUEENSBORO PLAZA              ,00030988,00000888,00000159,00000324,00000043,00021411,00024869,00000071,00000170,00000417,00000117,00003688,00000885,00000794,00000000,00000779,00000000,00000000,00000000,00005539,00000000,00000232,00000000,00000233,00000192,00000165,                                                                                                    
R122,90TH STREET/ELMHURST AVENUE   ,00034709,00002501,00000282,00000748,00000009,00033845,00019247,00000008,00000133,00001246,00000002,00001193,00000226,00000356,00000000,00000272,00000000,00000000,00000000,00006868,00000000,00000809,00000000,00000338,00000286,00000293,                                                                                                    
R123,FRANKLIN AVE/EASTERN PKWY     ,00027607,00001692,00000395,00000467,00000008,00020281,00025858,00000026,00000208,00000574,00000007,00004352,00000446,00000706,00000000,00000460,00000000,00000000,00000000,00006042,00000000,00001102,00000000,00000416,00000381,00000220,                                                                                                    
R124,KINGSTON AVE/EASTERN PKWY     ,00010804,00000990,00000161,00000259,00000003,00006361,00005467,00000002,00000102,00000372,00000004,00000642,00000199,00000187,00000000,00000134,00000000,00000000,00000000,00001967,00000000,00000108,00000000,00000275,00000129,00000126,                                                                                                    
R125,BROAD STREET & WALL STREET    ,00012785,00000507,00000019,00000103,00000009,00005762,00009340,00000062,00000269,00000043,00000010,00001681,00000533,00000308,00000000,00000267,00000000,00000000,00000000,00001722,00000000,00000036,00000000,00000109,00000073,00000065,                                                                                                    
R126,175TH STREET/FT WASHINGTON    ,00035186,00002644,00000292,00000503,00000006,00017483,00016026,00000038,00000318,00001552,00000011,00001827,00000765,00000496,00000000,00000390,00000000,00000000,00000000,00002875,00000000,00000385,00000000,00000377,00000410,00000261,                                                                                                    
R127,JAY ST-METROTECH              ,00085012,00004900,00000747,00001446,00000057,00038913,00052519,00000235,00000806,00001267,00000114,00006726,00002726,00001506,00000000,00001401,00000000,00000000,00000000,00012481,00000000,00002496,00000000,00001787,00001125,00001260,                                                                                                    
R128,SUTPHIN BLVD-HILLSIDE AVE     ,00009441,00000713,00000133,00000207,00000011,00006168,00005329,00000003,00000055,00000342,00000006,00000374,00000073,00000145,00000000,00000157,00000000,00000000,00000000,00001908,00000000,00000174,00000000,00000117,00000059,00000150,                                                                                                    
R129,BERGEN STREET-SMITH STREET    ,00027739,00002010,00000129,00000365,00000012,00013147,00019803,00000016,00000408,00000256,00000004,00003094,00001190,00000819,00000000,00000551,00000000,00000000,00000000,00004861,00000000,00000118,00000000,00000213,00000203,00000204,                                                                                                    
R130,KINGS HIGHWAY-MCDONALD AVE    ,00007854,00000844,00000103,00000311,00000000,00004111,00005437,00000006,00000073,00000218,00000002,00000204,00000269,00000102,00000000,00000048,00000000,00000000,00000000,00001907,00000000,00000086,00000000,00000146,00000065,00000106,                                                                                                    
