     ,FARECARD USAGE BY STATION FOR DATE RANGE: ,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                          
     ,06/08/2019-06/14/2019,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                               
REMOTE, STATION,FF,SEN/DIS, 7-D AFAS UNL,30-D AFAS/RMF UNL,JOINT RR TKT,7-D UNL,30-D UNL,7D-XBUS PASS,TCMC,RF 2 TRIP,RR UNL NO TRADE,TCMC ANNUAL MC,MR EZPAY EXP,MR EZPAY UNL,PATH 2-T,AIRTRAIN FF,AIRTRAIN 30-D,AIRTRAIN 10-T,AIRTRAIN MTHLY,STUDENTS,NICE 2-T,CUNY-120,CUNY-60,FF VALUE,FF 7-DAY,FF 30-DAY,                                                                     
R111,23RD STREET & 8TH AVENUE      ,00055518,00005039,00000404,00001303,00000036,00025986,00037706,00000156,00000887,00000710,00000055,00004745,00002185,00001161,00000000,00001380,00000000,00000000,00000000,00005759,00000000,00000070,00000000,00000214,00000194,00000245,                                                                                                    
R112,FORDHAM RD/GRAND CONCOURSE    ,00021350,00001272,00000271,00000423,00000008,00022407,00010854,00000035,00000103,00000790,00000017,00001157,00000189,00000169,00000000,00000160,00000000,00000000,00000000,00003940,00000000,00000063,00000000,00000346,00000554,00000262,                                                                                                    
R113,SEVENTH AVENUE & WEST 53RD    ,00049499,00002041,00000115,00000403,00000223,00019069,00023814,00000148,00000670,00000517,00000383,00004035,00002158,00000750,00000000,00001456,00000000,00000000,00000000,00000864,00000000,00000035,00000000,00000121,00000100,00000121,                                                                                                    
R114,PARSONS BLVD & HILLSIDE AV    ,00012125,00000844,00000181,00000464,00000000,00010236,00008147,00000015,00000072,00000461,00000001,00000747,00000163,00000097,00000000,00000148,00000000,00000000,00000000,00003651,00000000,00000101,00000000,00000068,00000145,00000082,                                                                                                    
R115,169TH STREET & HILLSIDE AVE   ,00016835,00001188,00000199,00000470,00000002,00009041,00010353,00000028,00000142,00000693,00000001,00000731,00000188,00000119,00000000,00000187,00000000,00000000,00000000,00003724,00000000,00000066,00000000,00000102,00000070,00000099,                                                                                                    
R116,50TH STREET & 7TH AVENUE      ,00070515,00004320,00000335,00000748,00000432,00027592,00033641,00000171,00001121,00000808,00000820,00005760,00003191,00001070,00000000,00001399,00000000,00000000,00000000,00003678,00000000,00000019,00000000,00000110,00000170,00000109,                                                                                                    
R117,242ND STREET & BROADWAY       ,00011834,00000859,00000149,00000238,00000010,00009288,00007216,00000049,00000081,00000410,00000007,00001040,00000256,00000088,00000000,00000102,00000000,00000000,00000000,00001224,00000000,00000021,00000000,00000034,00000075,00000080,                                                                                                    
R118,CANAL STREET                  ,00022613,00004476,00000136,00002866,00000005,00008947,00028430,00000079,00000237,00000463,00000050,00001855,00000461,00000379,00000000,00000318,00000000,00000000,00000000,00001725,00000000,00000058,00000000,00000201,00000062,00000520,                                                                                                    
R119,FORDHAM ROAD & JEROME AVE     ,00018127,00001362,00000281,00000423,00000004,00020166,00008236,00000034,00000048,00000791,00000006,00000920,00000114,00000112,00000000,00000131,00000001,00000000,00000000,00003582,00000002,00000056,00000000,00000279,00000498,00000269,                                                                                                    
R120,MORRISON AVE & WESTCHESTER    ,00011824,00000602,00000158,00000195,00000000,00013275,00005025,00000009,00000056,00000539,00000000,00000497,00000029,00000068,00000000,00000064,00000000,00000000,00000000,00002488,00000000,00000020,00000000,00000194,00000311,00000168,                                                                                                    
R121,QUEENSBORO PLAZA              ,00030024,00000968,00000144,00000331,00000042,00020773,00027190,00000066,00000194,00000429,00000120,00004177,00000958,00000853,00000000,00000695,00000000,00000000,00000000,00004352,00000000,00000115,00000000,00000081,00000111,00000066,                                                                                                    
R122,90TH STREET/ELMHURST AVENUE   ,00036164,00002571,00000278,00000815,00000009,00033252,00020627,00000012,00000119,00001211,00000001,00001186,00000231,00000310,00000000,00000269,00000000,00000000,00000000,00006330,00000000,00000255,00000000,00000119,00000113,00000161,                                                                                                    
R123,FRANKLIN AVE/EASTERN PKWY     ,00025718,00001618,00000345,00000505,00000003,00017140,00026024,00000013,00000219,00000654,00000001,00004268,00000442,00000658,00000000,00000393,00000000,00000000,00000000,00003284,00000000,00000035,00000000,00000164,00000186,00000118,                                                                                                    
R124,KINGSTON AVE/EASTERN PKWY     ,00009909,00000973,00000169,00000283,00000002,00005612,00005263,00000006,00000094,00000379,00000008,00000757,00000180,00000196,00000000,00000130,00000000,00000000,00000000,00001790,00000000,00000024,00000000,00000145,00000073,00000067,                                                                                                    
R125,BROAD STREET & WALL STREET    ,00016746,00000654,00000051,00000177,00000013,00008587,00012137,00000091,00000307,00000100,00000021,00002044,00000546,00000341,00000000,00000381,00000000,00000000,00000000,00001599,00000000,00000021,00000001,00000079,00000056,00000051,                                                                                                    
R126,175TH STREET/FT WASHINGTON    ,00035932,00002619,00000275,00000469,00000003,00016176,00017319,00000035,00000325,00001390,00000012,00001946,00000673,00000503,00000000,00000380,00000000,00000000,00000000,00002248,00000000,00000024,00000000,00000204,00000275,00000159,                                                                                                    
R127,JAY ST-METROTECH              ,00073111,00004853,00000830,00001430,00000068,00033588,00049368,00000179,00000927,00001257,00000127,00007915,00002193,00001311,00000000,00001135,00000000,00000000,00000000,00010145,00000000,00000153,00000000,00000510,00000503,00000470,                                                                                                    
R128,SUTPHIN BLVD-HILLSIDE AVE     ,00010440,00000729,00000135,00000250,00000004,00007210,00006480,00000011,00000061,00000420,00000009,00000451,00000113,00000122,00000000,00000210,00000000,00000000,00000000,00001321,00000000,00000068,00000000,00000053,00000043,00000108,                                                                                                    
R129,BERGEN STREET-SMITH STREET    ,00026834,00001859,00000111,00000324,00000006,00011290,00020728,00000022,00000363,00000280,00000005,00003049,00001046,00000770,00000000,00000588,00000000,00000000,00000000,00004076,00000000,00000038,00000000,00000093,00000113,00000147,                                                                                                    
R130,KINGS HIGHWAY-MCDONALD AVE    ,00007272,00000810,00000081,00000362,00000000,00003944,00005534,00000009,00000096,00000217,00000003,00000265,00000192,00000066,00000000,00000040,00000000,00000000,00000000,00001263,00000000,00000061,00000000,00000077,00000035,00000067,                                                                                                    
R131,23RD STREET-PARK AVE SOUTH    ,00063205,00004123,00000356,00000910,00000143,00023922,00039082,00000765,00000877,00000707,00000196,00004900,00002246,00001096,00000000,00001009,00000000,00000000,00000000,00004672,00000000,00000061,00000000,00000235,00000232,00000163,                                                                                                    
